id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr4:184897050-184897300;enhD:MIR3945:184851110:-;-	0	0	0	1	0	0	0	0	0	0
chr4:184897050-184897300;enhD:MIR3945:184851110:-;+	0	0	0	0	0	0	0	0	0	0
chr4:185127800-185127900;enhD:SLC25A4:185143262:+;-	0	0	0	0	0	0	0	0	0	0
chr4:185127800-185127900;enhD:SLC25A4:185143262:+;+	0	0	0	2	0	0	0	0	0	0
chr4:185143100-185143300;prm:SLC25A4:185143262:+;-	3	5	1	6	0	0	0	0	0	0
chr4:185143100-185143300;prm:SLC25A4:185143262:+;+	1	7	5	15	1	0	0	0	2	1
chr4:185203250-185203350;enhP:SNX25:185204236:-;+	0	0	0	0	0	0	0	0	0	0
chr4:185203450-185204100;prm:CFAP97:185204028:-;-	46	134	107	166	30	18	27	11	5	1
chr4:185203450-185204100;prm:SNX25:185204236:+;+	7	4	12	12	5	1	6	3	0	0
chr4:185209450-185209800;enhG:SNX25:185204236:+;-	0	1	0	1	0	0	0	0	0	0
chr4:185210200-185210900;enhG:SNX25:185204236:+;-	4	1	1	11	0	4	11	2	5	1
chr4:185395750-185395900;enhP:ANKRD37:185396685:-;+	0	0	0	1	0	0	0	0	0	0
chr4:185396150-185396300;enhP:ANKRD37:185396685:-;+	5	11	14	21	2	3	8	1	1	1
chr4:185396350-185396500;prm:ANKRD37:185396685:+;-	105	168	153	258	39	44	167	53	34	7
chr4:185396350-185396500;prm:ANKRD37:185396685:+;+	2	7	2	5	3	0	10	9	0	0
chr4:185396950-185397100;enhG:UFSP2:185425985:-;+	0	0	0	5	0	0	0	0	0	0
chr4:185425600-185426050;prm:UFSP2:185425985:-;-	49	71	59	145	20	7	47	35	7	4
chr4:185425600-185426050;prm:UFSP2:185425985:-;+	3	3	2	6	0	1	5	0	0	0
chr4:185471250-185471400;prm:LOC105377590:185471430:+;-	0	0	0	0	0	0	0	0	0	0
chr4:185471250-185471400;prm:LOC105377590:185471430:+;+	0	0	0	0	0	0	0	0	0	0
chr4:186104600-186104750;enhD:FAM149A:186144840:+;-	0	0	0	0	0	0	0	0	0	0
chr4:186104600-186104750;enhD:FAM149A:186144840:+;+	0	0	0	1	0	0	0	0	0	0
chr4:186144650-186145200;prm:FAM149A:186144840:+;-	0	0	0	9	0	0	0	0	0	0
chr4:186144650-186145200;prm:FAM149A:186144840:+;+	0	0	0	12	0	0	0	0	0	0
chr4:186190450-186192400;prm:FLJ38576:186191490:-;-	93	206	151	299	59	28	35	15	12	3
chr4:186190450-186192400;prm:CYP4V2:186191519:+;+	129	289	179	348	54	83	89	45	42	10
chr4:186204200-186204400;enhG:CYP4V2:186191519:+;-	0	0	0	0	0	0	0	0	0	0
chr4:186204450-186204600;enhG:CYP4V2:186191519:+;-	0	0	0	0	0	0	0	0	0	0
chr4:186723200-186723350;enhP:FAT1:186723833:-;+	0	0	0	4	0	0	0	0	0	0
chr4:186723650-186724100;prm:FAT1:186723833:-;-	0	0	0	16	1	0	0	0	0	0
chr4:186723650-186724100;prm:FAT1:186723833:-;+	0	0	1	31	0	0	0	0	0	0
chr4:189051350-189051450;enhD:FRG1:189940818:+;-	0	0	0	0	0	0	0	0	0	0
chr4:189051350-189051450;enhD:FRG1:189940818:+;+	0	0	0	0	0	0	0	0	0	0
chr4:189658900-189659000;enhD:FRG1:189940818:+;-	1	0	1	1	1	0	0	3	0	0
chr4:189658900-189659000;enhD:FRG1:189940818:+;+	0	0	0	0	0	0	0	0	0	0
chr4:189940100-189940450;enhP:FRG1:189940818:-;+	1	2	1	1	0	0	0	0	0	0
chr4:189940500-189941000;prm:FRG1:189940818:+;-	52	110	86	145	19	7	13	13	12	5
chr4:189940500-189941000;prm:FRG1:189940818:+;+	35	62	34	121	5	4	15	3	3	1
chr5:53350-54000;enhD:CCDC127:218182:-;-	0	0	0	26	0	0	0	0	0	0
chr5:53350-54000;enhD:CCDC127:218182:-;+	0	0	0	9	0	0	1	0	0	0
chr5:91900-92100;enhD:CCDC127:218182:-;-	0	0	0	10	0	0	0	0	0	0
chr5:91900-92100;enhD:CCDC127:218182:-;+	0	0	0	0	0	0	0	0	0	0
chr5:218100-218450;prm:CCDC127:218182:-;-	5	21	9	16	4	0	2	0	0	0
chr5:218100-218450;prm:SDHA:218222:+;+	72	104	104	165	32	2	6	1	12	4
chr5:218800-219100;enhP:CCDC127:218182:+;-	1	0	0	0	0	0	0	0	0	0
chr5:219150-219300;enhP:CCDC127:218182:+;-	0	0	0	2	0	0	1	3	0	0
chr5:271400-271600;prm:HRAT5:271524:-;-	23	23	24	41	4	0	0	0	0	0
chr5:271400-271600;prm:PDCD6:271620:+;+	2	5	4	7	2	3	0	0	0	0
chr5:321550-321650;enhG:PDCD6:271620:+;-	0	0	0	1	0	0	0	0	0	0
chr5:415650-415850;enhD:EXOC3-AS1:443160:-;-	2	0	4	2	0	0	0	0	0	0
chr5:415650-415850;enhD:EXOC3-AS1:443160:-;+	5	1	2	12	0	0	0	0	0	0
chr5:442450-442550;enhP:EXOC3-AS1:443160:-;+	0	0	0	0	0	0	0	0	0	0
chr5:443050-443350;prm:EXOC3-AS1:443160:-;-	29	49	69	86	7	0	0	0	1	1
chr5:443050-443350;prm:EXOC3:443218:+;+	29	56	36	55	7	4	0	4	0	0
chr5:472050-472300;enhG:EXOC3:443218:+;-	2	1	0	5	0	7	0	0	0	0
chr5:472900-473000;prm:PP7080:472965:-;-	12	42	25	67	10	3	4	1	0	0
chr5:472900-473000;prm:PP7080:472965:-;+	1	4	2	1	0	2	0	0	1	0
chr5:543950-544350;enhD:LOC100996325:612210:-;-	3	8	11	9	0	0	1	2	0	0
chr5:543950-544350;enhD:LOC100996325:612210:-;+	8	4	5	10	0	0	0	0	0	0
chr5:612050-612400;prm:LOC100996325:612210:-;-	3	9	8	18	4	0	0	0	0	0
chr5:612050-612400;prm:CEP72:612289:+;+	2	2	0	9	0	0	0	0	0	0
chr5:693350-693500;prm:TPPP:693395:-;-	0	0	0	0	0	0	0	0	0	0
chr5:693350-693500;prm:TPPP:693395:-;+	0	0	0	0	0	0	0	0	0	0
chr5:784000-784100;enhD:TPPP:693395:-;-	0	0	0	1	0	0	2	0	0	0
chr5:784000-784100;enhD:TPPP:693395:-;+	0	0	0	0	0	0	0	0	0	0
chr5:784250-784350;enhD:TPPP:693395:-;-	0	0	0	0	0	0	0	0	0	0
chr5:784250-784350;enhD:TPPP:693395:-;+	0	0	0	0	0	0	0	0	0	0
chr5:784600-784950;enhD:TPPP:693395:-;-	5	3	6	48	0	3	4	0	5	1
chr5:784600-784950;enhD:TPPP:693395:-;+	2	1	1	21	0	0	4	0	0	0
chr5:892600-893200;prm:BRD9:892522:-;-	29	97	73	104	17	2	5	0	14	2
chr5:892600-893200;prm:TRIP13:892853:+;+	2	5	5	58	2	3	0	0	4	0
chr5:1104600-1104950;enhD:TERT:1295047:-;-	12	8	10	14	8	0	0	5	3	1
chr5:1104600-1104950;enhD:TERT:1295047:-;+	7	11	14	19	2	0	7	1	2	0
chr5:1295000-1295150;prm:TERT:1295047:-;-	0	0	0	2	0	0	0	0	0	0
chr5:1295000-1295150;prm:TERT:1295047:-;+	0	0	0	0	0	0	0	0	0	0
chr5:1345000-1345300;prm:CLPTM1L:1345070:-;-	48	84	52	122	22	1	0	0	0	0
chr5:1345000-1345300;prm:CLPTM1L:1345070:-;+	20	71	46	70	15	0	0	0	0	0
chr5:1385550-1385800;enhD:CLPTM1L:1345070:-;-	1	7	6	14	2	1	0	0	7	2
chr5:1385550-1385800;enhD:CLPTM1L:1345070:-;+	0	0	0	0	0	0	0	0	0	0
chr5:1385850-1386050;enhD:CLPTM1L:1345070:-;-	1	8	1	8	1	4	2	1	0	0
chr5:1385850-1386050;enhD:CLPTM1L:1345070:-;+	37	51	43	109	9	2	2	6	1	1
chr5:1386200-1386500;enhD:CLPTM1L:1345070:-;-	81	133	91	222	40	18	36	13	23	7
chr5:1386200-1386500;enhD:CLPTM1L:1345070:-;+	6	16	10	15	8	6	0	0	3	0
chr5:1494850-1495050;enhG:LPCAT1:1523961:-;+	9	19	24	22	5	0	3	4	0	0
chr5:1503200-1503550;enhG:LPCAT1:1523961:-;+	1	3	0	0	0	0	0	0	4	1
chr5:1503650-1503750;enhG:LPCAT1:1523961:-;+	3	0	0	6	0	0	0	0	0	0
chr5:1519000-1519150;enhG:LPCAT1:1523961:-;+	6	7	7	12	0	0	0	1	0	0
chr5:1523300-1523400;enhP:LPCAT1:1523961:-;+	0	0	0	1	0	0	0	0	0	0
chr5:1523450-1523600;enhP:LPCAT1:1523961:-;+	0	0	0	0	0	0	1	0	0	0
chr5:1523650-1524400;prm:LPCAT1:1523961:-;-	36	117	101	145	20	3	1	1	2	0
chr5:1523650-1524400;prm:LPCAT1:1523961:-;+	59	139	113	144	37	5	2	2	0	0
chr5:1536000-1537000;enhD:LPCAT1:1523961:-;-	6	8	9	16	2	3	9	8	0	1
chr5:1536000-1537000;enhD:LPCAT1:1523961:-;+	13	17	22	24	3	1	7	3	0	0
chr5:1594250-1595100;prm:SDHAP3:1594531:-;-	19	31	30	70	10	1	0	3	0	0
chr5:1594250-1595100;prm:SDHAP3:1594531:-;+	0	16	10	31	2	0	2	0	0	0
chr5:1633950-1634050;prm:LOC728613:1634005:-;-	2	1	1	3	1	0	0	0	0	0
chr5:1633950-1634050;prm:LOC728613:1634005:-;+	2	3	1	4	1	0	0	0	0	0
chr5:1667250-1667400;enhD:LOC728613:1634005:-;-	0	0	0	0	0	0	0	0	0	0
chr5:1667250-1667400;enhD:LOC728613:1634005:-;+	0	0	0	1	0	0	0	0	0	0
chr5:1799550-1800150;prm:MRPL36:1799842:-;-	33	43	36	81	12	0	6	0	0	0
chr5:1799550-1800150;prm:MRPL36:1799842:-;+	94	142	148	274	41	3	26	14	9	5
chr5:1800550-1800700;enhP:NDUFS6:1801381:-;+	2	2	4	8	0	0	3	3	0	0
chr5:1801100-1801500;prm:NDUFS6:1801381:+;-	128	181	165	371	69	2	0	0	1	0
chr5:1801100-1801500;prm:NDUFS6:1801381:+;+	8	42	36	54	10	3	23	3	0	0
chr5:3103100-3103250;enhD:NDUFS6:1801381:+;-	0	0	0	1	0	0	0	0	0	0
chr5:3103100-3103250;enhD:NDUFS6:1801381:+;+	0	0	0	0	0	0	0	0	0	0
chr5:5421450-5421600;enhP:ICE1:5422672:-;+	0	1	4	2	0	0	0	0	0	0
chr5:5421950-5422700;prm:ICE1:5422672:+;-	82	131	126	220	32	3	25	10	3	2
chr5:5421950-5422700;prm:ICE1:5422672:+;+	1	2	2	1	0	6	10	5	3	0
chr5:6378450-6378700;prm:MED10:6378526:-;-	26	52	26	85	11	1	2	3	1	1
chr5:6378450-6378700;prm:MED10:6378526:-;+	0	0	0	0	0	0	0	0	0	0
chr5:6583150-6583300;prm:LINC01018:6583275:+;-	0	0	0	0	0	0	0	0	0	0
chr5:6583150-6583300;prm:LINC01018:6583275:+;+	0	0	0	0	0	0	0	0	0	0
chr5:6632950-6633500;prm:NSUN2:6633360:-;-	53	78	58	172	24	2	5	5	1	4
chr5:6632950-6633500;prm:SRD5A1:6633386:+;+	16	25	29	55	4	0	0	0	0	0
chr5:6712150-6714650;prm:PAPD7:6714604:+;-	92	158	93	285	28	35	57	11	34	10
chr5:6712150-6714650;prm:PAPD7:6714604:+;+	61	174	126	253	41	76	94	44	37	12
chr5:6766550-6766750;enhG:PAPD7:6714604:+;-	1	3	1	0	0	0	0	0	0	0
chr5:7868950-7869250;prm:FASTKD3:7869037:-;-	15	28	23	62	6	0	0	0	0	0
chr5:7868950-7869250;prm:MTRR:7869103:+;+	13	32	22	50	15	3	14	2	1	3
chr5:8457550-8457750;prm:LOC729506:8457564:-;-	0	0	0	0	0	0	0	0	0	0
chr5:8457550-8457750;prm:MIR4458HG:8457686:+;+	5	4	7	7	1	0	0	0	0	0
chr5:10249450-10249850;prm:FAM173B:10249909:-;-	77	94	90	202	35	7	1	3	5	2
chr5:10249450-10249850;prm:CCT5:10249920:+;+	1	1	3	8	1	1	0	3	1	1
chr5:10250250-10250400;prm:CCT5:10250536:+;-	0	1	0	2	0	0	0	0	0	0
chr5:10250250-10250400;prm:CCT5:10250536:+;+	41	59	53	109	31	1	1	0	1	1
chr5:10352700-10354700;prm:MARCH6:10353638:+;-	93	192	171	284	47	32	169	84	21	10
chr5:10352700-10354700;prm:MARCH6:10353638:+;+	41	72	57	102	7	47	115	61	36	24
chr5:10562950-10564600;prm:ANKRD33B:10564322:+;-	34	62	38	153	16	24	140	46	19	7
chr5:10562950-10564600;prm:ANKRD33B:10564322:+;+	12	32	26	41	7	19	115	30	6	1
chr5:10564750-10565000;enhP:ANKRD33B:10564322:+;-	0	0	0	1	0	0	0	0	0	0
chr5:10565050-10565300;enhP:ANKRD33B:10564322:+;-	0	0	0	1	0	1	2	0	0	0
chr5:10760400-10760850;enhP:DAP:10761275:-;+	8	6	2	12	2	2	3	8	0	0
chr5:10760900-10761500;prm:DAP:10761275:-;-	27	47	36	93	18	13	33	8	19	8
chr5:10760900-10761500;prm:DAP:10761275:-;+	9	18	8	23	1	6	14	0	7	8
chr5:10762150-10762500;enhP:DAP:10761275:+;-	1	1	6	2	3	0	0	0	0	0
chr5:14011450-14011700;enhD:TRIO:14143701:+;-	0	0	0	3	0	0	0	0	0	0
chr5:14011450-14011700;enhD:TRIO:14143701:+;+	0	0	1	1	0	0	0	0	0	0
chr5:14142750-14143450;enhP:TRIO:14143701:-;+	9	15	7	27	1	3	13	6	5	3
chr5:14143750-14144250;prm:TRIO:14143701:+;-	0	0	2	4	0	7	29	12	0	0
chr5:14143750-14144250;prm:TRIO:14143701:+;+	1	3	6	3	0	5	4	3	4	1
chr5:14144600-14145150;enhP:TRIO:14143701:+;-	3	3	8	10	0	7	34	20	4	1
chr5:14168550-14168750;enhG:TRIO:14143701:+;-	0	0	2	0	0	0	0	0	0	0
chr5:14581450-14581850;prm:FAM105A:14581781:+;-	2	18	12	27	1	2	3	0	1	2
chr5:14581450-14581850;prm:FAM105A:14581781:+;+	10	29	23	43	5	1	0	1	1	1
chr5:14582250-14582950;enhP:FAM105A:14581781:+;-	14	22	13	24	4	6	20	17	10	4
chr5:14664000-14664350;enhP:OTULIN:14664673:-;+	0	1	5	1	1	0	0	0	0	0
chr5:14664400-14664700;prm:OTULIN:14664673:+;-	71	99	77	140	23	7	32	2	11	4
chr5:14664400-14664700;prm:OTULIN:14664673:+;+	9	7	10	27	3	6	23	12	0	0
chr5:14871400-14872200;prm:ANKH:14871778:-;-	28	36	28	92	8	6	47	25	1	4
chr5:14871400-14872200;prm:ANKH:14871778:-;+	10	23	25	35	2	7	57	22	1	0
chr5:14872600-14873000;enhP:ANKH:14871778:+;-	7	7	3	21	0	3	11	14	1	2
chr5:14992900-14993150;enhD:ANKH:14871778:-;-	1	0	0	0	0	0	0	3	0	0
chr5:14992900-14993150;enhD:ANKH:14871778:-;+	0	3	0	4	0	0	3	6	1	1
chr5:14993350-14993750;enhD:ANKH:14871778:-;-	14	10	6	28	0	8	26	45	4	3
chr5:14993350-14993750;enhD:ANKH:14871778:-;+	3	0	2	3	0	0	7	0	0	0
chr5:16464950-16465150;enhP:ZNF622:16465785:-;+	0	0	0	2	0	0	0	0	0	0
chr5:16465600-16466000;prm:ZNF622:16465785:-;-	139	189	195	354	73	31	64	63	64	25
chr5:16465600-16466000;prm:ZNF622:16465785:-;+	36	116	74	132	18	3	7	10	1	0
chr5:16616000-16617400;prm:FAM134B:16617058:-;-	38	36	32	91	23	4	20	0	2	2
chr5:16616000-16617400;prm:LOC101929524:16615925:+;+	41	80	93	128	29	3	8	0	6	1
chr5:16617450-16618000;enhP:FAM134B:16617058:+;-	6	4	6	16	1	1	4	0	4	1
chr5:16736650-16736750;enhG:MYO10:16936276:-;+	0	0	0	0	0	0	0	0	0	0
chr5:16936150-16936500;prm:MYO10:16936276:-;-	0	1	1	50	0	1	2	0	1	1
chr5:16936150-16936500;prm:MYO10:16936276:-;+	0	0	0	0	0	0	8	1	0	0
chr5:16936600-16936750;enhP:MYO10:16936276:+;-	0	0	0	0	0	0	0	0	0	0
chr5:17216450-17216700;prm:BASP1:17216822:+;-	0	1	0	4	0	0	0	0	1	1
chr5:17216450-17216700;prm:BASP1:17216822:+;+	6	7	13	9	1	0	0	0	0	0
chr5:17217350-17217700;prm:LOC285696:17217422:-;-	0	0	0	0	0	0	1	0	0	0
chr5:17217350-17217700;prm:BASP1:17217560:+;+	32	65	43	113	14	2	11	5	2	1
chr5:17218400-17219250;enhP:LOC285696:17217422:+;-	0	3	0	10	2	1	4	3	2	0
chr5:17235050-17235300;enhG:BASP1:17216822:+;-	1	0	0	2	0	0	0	0	0	0
chr5:17401000-17401600;enhD:LOC101929544:17436736:+;-	0	3	1	1	0	0	0	0	0	0
chr5:17401000-17401600;enhD:LOC101929544:17436736:+;+	6	18	10	19	7	0	0	0	0	0
chr5:17413300-17413900;enhD:LOC101929544:17436736:+;-	0	2	0	0	0	0	0	0	0	0
chr5:17413300-17413900;enhD:LOC101929544:17436736:+;+	1	8	4	6	1	0	0	0	0	0
chr5:17435900-17437050;prm:LOC101929544:17436736:+;-	9	20	12	23	5	0	0	0	2	1
chr5:17435900-17437050;prm:LOC101929544:17436736:+;+	19	25	13	39	10	0	0	2	1	2
chr5:17443350-17444450;prm:LOC102723526:17444009:+;-	44	75	59	88	39	0	0	0	0	0
chr5:17443350-17444450;prm:LOC102723526:17444009:+;+	25	31	25	37	13	2	3	1	0	0
chr5:18744550-18745550;enhD:LOC102723526:17444009:+;-	4	10	5	5	4	3	4	2	0	0
chr5:18744550-18745550;enhD:LOC102723526:17444009:+;+	5	7	5	15	6	1	0	2	0	0
chr5:18745900-18746500;enhD:LOC102723526:17444009:+;-	7	11	13	22	3	3	9	6	2	1
chr5:18745900-18746500;enhD:LOC102723526:17444009:+;+	26	11	12	33	8	0	0	0	0	0
chr5:23951900-23952000;enhD:CDH10:24644978:-;-	0	0	0	0	0	0	0	0	0	0
chr5:23951900-23952000;enhD:CDH10:24644978:-;+	0	0	0	0	0	0	0	0	0	0
chr5:24644850-24645000;prm:CDH10:24644978:-;-	0	0	0	7	0	0	0	0	0	0
chr5:24644850-24645000;prm:CDH10:24644978:-;+	0	0	0	0	0	0	0	0	0	0
chr5:31531950-31532400;prm:DROSHA:31532175:-;-	24	53	42	107	13	0	0	0	0	0
chr5:31531950-31532400;prm:C5orf22:31532265:+;+	54	77	53	118	21	0	0	0	0	1
chr5:31638950-31639200;enhD:C5orf22:31532265:+;-	0	0	1	2	0	0	1	2	0	0
chr5:31638950-31639200;enhD:C5orf22:31532265:+;+	0	0	1	2	0	0	5	4	0	0
chr5:31854250-31854600;enhD:GOLPH3:32174319:-;-	0	0	0	2	0	0	0	0	0	0
chr5:31854250-31854600;enhD:GOLPH3:32174319:-;+	3	4	4	8	0	0	0	0	0	0
chr5:31854700-31855100;enhD:GOLPH3:32174319:-;-	0	0	0	3	0	0	0	0	0	0
chr5:31854700-31855100;enhD:GOLPH3:32174319:-;+	1	1	0	12	0	0	0	0	0	0
chr5:31855250-31855500;enhD:GOLPH3:32174319:-;-	0	2	0	1	0	0	0	0	3	0
chr5:31855250-31855500;enhD:GOLPH3:32174319:-;+	0	2	0	2	0	0	0	0	0	0
chr5:32173300-32173950;enhP:GOLPH3:32174319:-;+	22	22	15	34	4	4	19	2	15	11
chr5:32174150-32174500;prm:GOLPH3:32174319:-;-	83	127	123	237	35	15	66	11	8	3
chr5:32174150-32174500;prm:GOLPH3:32174319:-;+	163	263	225	391	63	15	43	21	6	6
chr5:32193650-32193750;enhD:GOLPH3:32174319:-;-	0	0	0	0	0	0	0	0	0	0
chr5:32193650-32193750;enhD:GOLPH3:32174319:-;+	0	0	0	0	0	0	0	0	0	0
chr5:32311950-32312400;enhP:MTMR12:32313008:-;+	2	3	2	13	3	0	3	2	1	2
chr5:32313150-32313250;prm:MTMR12:32313008:-;-	0	0	0	1	0	0	0	0	0	0
chr5:32313150-32313250;prm:MTMR12:32313008:-;+	0	0	0	0	0	0	0	0	0	0
chr5:32443400-32445000;prm:ZFR:32444738:-;-	47	81	49	115	11	20	71	34	9	5
chr5:32443400-32445000;prm:ZFR:32444738:-;+	19	53	30	64	8	6	29	15	1	2
chr5:32531800-32532000;enhD:SUB1:32585498:+;-	0	0	0	0	0	0	0	0	0	0
chr5:32531800-32532000;enhD:SUB1:32585498:+;+	3	1	4	8	4	6	22	25	0	1
chr5:32532150-32532550;enhD:SUB1:32585498:+;-	0	0	0	0	0	5	16	16	0	0
chr5:32532150-32532550;enhD:SUB1:32585498:+;+	0	2	3	3	0	4	7	7	0	0
chr5:32585200-32585650;prm:SUB1:32585498:+;-	1	7	2	3	2	8	27	8	8	3
chr5:32585200-32585650;prm:SUB1:32585498:+;+	97	155	125	259	33	13	60	34	34	12
chr5:32586150-32586500;enhP:SUB1:32585498:+;-	0	1	1	4	0	0	0	0	0	0
chr5:33440300-33441350;prm:TARS:33440695:+;-	53	51	42	170	21	5	9	13	7	0
chr5:33440300-33441350;prm:TARS:33440695:+;+	30	39	38	114	9	4	8	4	4	4
chr5:33441400-33441650;enhP:TARS:33440695:+;-	0	2	0	2	0	0	0	0	0	0
chr5:34007450-34008350;prm:AMACR:34008115:-;-	146	181	143	335	63	15	23	11	3	0
chr5:34007450-34008350;prm:AMACR:34008115:-;+	124	190	184	350	66	15	79	28	7	6
chr5:34023100-34023300;enhD:AMACR:34008115:-;-	0	0	1	1	0	0	0	0	0	0
chr5:34023100-34023300;enhD:AMACR:34008115:-;+	0	0	0	0	0	0	0	0	0	0
chr5:34244450-34245250;enhD:AMACR:34008115:-;-	12	36	24	37	9	7	11	1	3	0
chr5:34244450-34245250;enhD:AMACR:34008115:-;+	26	26	23	69	12	12	14	1	1	1
chr5:34655700-34656550;prm:RAI14:34656327:+;-	0	2	0	21	0	0	0	0	0	0
chr5:34655700-34656550;prm:RAI14:34656327:+;+	0	1	0	39	2	0	0	0	0	0
chr5:34656950-34657500;enhP:RAI14:34656327:+;-	0	0	0	7	0	0	0	0	0	0
chr5:34838850-34839500;prm:TTC23L:34839163:+;-	9	31	26	35	4	0	0	0	0	0
chr5:34838850-34839500;prm:TTC23L:34839163:+;+	22	28	16	83	9	0	0	0	0	0
chr5:34915150-34915300;enhP:RAD1:34915626:-;+	0	0	0	0	0	0	0	0	0	0
chr5:34915450-34915750;prm:RAD1:34915626:-;-	23	28	19	68	13	6	20	7	0	0
chr5:34915450-34915750;prm:BRIX1:34915714:+;+	1	10	3	2	0	5	7	4	0	0
chr5:34929450-34929950;prm:DNAJC21:34929592:+;-	5	25	5	21	3	41	127	72	15	6
chr5:34929450-34929950;prm:DNAJC21:34929592:+;+	24	39	35	100	12	6	22	15	21	12
chr5:35230300-35230600;prm:PRLR:35230589:-;-	1	1	4	21	1	1	7	3	1	0
chr5:35230300-35230600;prm:PRLR:35230589:-;+	0	0	0	2	0	0	0	0	0	1
chr5:35617700-35618100;prm:SPEF2:35617886:+;-	0	1	0	2	0	0	0	0	0	0
chr5:35617700-35618100;prm:SPEF2:35617886:+;+	3	11	5	20	7	0	0	0	0	0
chr5:35618150-35618400;enhP:SPEF2:35617886:+;-	0	2	0	1	0	0	0	0	0	0
chr5:35780450-35780600;enhG:SPEF2:35617886:+;-	1	0	0	1	0	0	0	0	1	2
chr5:35796950-35797400;enhG:SPEF2:35617886:+;-	8	9	6	19	0	2	9	2	0	0
chr5:35810450-35810900;enhG:SPEF2:35617886:+;-	4	4	1	8	5	1	0	3	0	0
chr5:35811150-35811500;enhG:SPEF2:35617886:+;-	1	3	1	7	0	0	2	0	0	0
chr5:35817000-35817200;enhG:SPEF2:35617886:+;-	0	0	0	0	0	0	0	0	0	0
chr5:35822450-35822800;enhG:SPEF2:35617886:+;-	18	17	12	32	5	0	0	2	0	0
chr5:35830600-35830750;enhG:SPEF2:35617886:+;-	1	1	1	2	2	0	0	0	0	1
chr5:35852850-35853400;enhD:IL7R:35856874:+;-	4	5	1	8	3	0	2	0	0	2
chr5:35852850-35853400;enhD:IL7R:35856874:+;+	5	0	2	9	1	0	0	0	0	0
chr5:35853550-35854500;enhD:IL7R:35856874:+;-	46	69	51	117	26	7	42	22	0	1
chr5:35853550-35854500;enhD:IL7R:35856874:+;+	30	36	31	91	10	2	20	7	2	0
chr5:35856700-35856900;prm:IL7R:35856874:+;-	11	8	13	16	2	1	0	1	0	0
chr5:35856700-35856900;prm:IL7R:35856874:+;+	0	1	1	3	0	0	5	1	0	0
chr5:35859100-35860400;enhG:IL7R:35856874:+;-	25	21	20	54	5	4	6	6	0	0
chr5:35924800-35925150;enhD:IL7R:35856874:+;-	3	5	4	9	1	0	2	0	0	0
chr5:35924800-35925150;enhD:IL7R:35856874:+;+	0	0	1	0	2	0	0	0	0	0
chr5:36151000-36151150;enhP:SKP2:36152042:-;+	0	0	0	0	0	0	0	0	0	0
chr5:36151850-36152050;prm:LMBRD2:36151913:-;-	11	8	9	17	3	0	0	0	2	2
chr5:36151850-36152050;prm:SKP2:36152042:+;+	0	0	0	1	0	2	2	0	0	0
chr5:36240900-36241500;prm:NADK2:36241391:-;-	10	7	5	18	3	14	16	11	1	1
chr5:36240900-36241500;prm:NADK2:36241391:-;+	6	4	14	21	8	0	0	0	3	1
chr5:36241550-36242500;prm:NADK2:36241391:-;-	38	102	50	144	25	19	34	23	7	0
chr5:36241550-36242500;prm:NADK2:36241391:-;+	45	71	57	136	18	11	16	7	0	1
chr5:36606450-36606600;prm:SLC1A3:36606354:+;-	0	0	0	0	0	0	0	0	0	0
chr5:36606450-36606600;prm:SLC1A3:36606354:+;+	0	0	0	0	0	0	0	0	0	0
chr5:36607150-36607250;enhP:SLC1A3:36606354:+;-	0	0	0	0	0	0	0	0	0	0
chr5:36723950-36724350;enhD:SLC1A3:36606354:+;-	0	1	0	1	0	0	4	0	0	0
chr5:36723950-36724350;enhD:SLC1A3:36606354:+;+	3	5	2	8	0	1	7	4	0	0
chr5:36724700-36725500;enhD:SLC1A3:36606354:+;-	20	36	25	57	19	3	18	9	6	4
chr5:36724700-36725500;enhD:SLC1A3:36606354:+;+	8	14	6	16	2	0	0	0	0	0
chr5:36744500-36745300;enhD:NIPBL-AS1:36876694:-;-	2	0	0	7	0	0	0	0	0	1
chr5:36744500-36745300;enhD:NIPBL-AS1:36876694:-;+	0	1	3	21	3	0	0	0	0	0
chr5:36875200-36876350;enhP:NIPBL:36876758:-;+	20	38	27	82	18	11	28	19	11	4
chr5:36876450-36877050;prm:NIPBL-AS1:36876694:-;-	82	111	106	230	38	20	34	14	11	8
chr5:36876450-36877050;prm:NIPBL:36876758:+;+	75	107	79	156	44	20	34	13	7	2
chr5:36877250-36878000;enhP:NIPBL-AS1:36876694:+;-	29	57	29	62	34	2	15	3	0	0
chr5:37197300-37197500;enhG:C5orf42:37249428:-;+	1	0	0	1	0	0	0	0	0	0
chr5:37197550-37198000;enhG:C5orf42:37249428:-;+	0	1	1	2	0	0	0	0	0	0
chr5:37249200-37249500;prm:C5orf42:37249428:-;-	27	43	51	84	5	1	4	0	3	0
chr5:37249200-37249500;prm:LOC105374727:37249045:+;+	2	4	7	10	0	2	3	1	0	0
chr5:37370950-37371850;prm:NUP155:37371126:-;-	16	47	40	93	8	2	4	3	0	1
