id	P1	P1r	P1n	P1nh	P2	P6	P33	P36	P45	P46	P52	P53	P54	P55
CTB-12O2.1	21	43	29	25	2	0	4	0	0	0	12	18	3	15
NMUR2	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LINC01470	1	2	3	1	2	0	1	0	1	2	5	7	1	0
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
GRIA1	3	3	2	4	2	0	0	0	1	1	5	10	1	2
FAM114A2	122	349	269	192	40	24	20	12	40	25	34	16	12	30
FAM114A2	122	349	269	192	40	24	20	12	40	25	34	16	12	30
FAM114A2	122	349	269	192	40	24	20	12	40	25	34	16	12	30
FAM114A2	122	349	269	192	40	24	20	12	40	25	34	16	12	30
MFAP3	139	397	296	192	85	12	21	4	18	18	25	11	2	6
MFAP3	139	397	296	192	85	12	21	4	18	18	25	11	2	6
MFAP3	139	397	296	192	85	12	21	4	18	18	25	11	2	6
GALNT10	296	748	615	431	137	219	185	16	146	63	116	80	123	134
MIR1294	2	0	0	1	0	0	0	0	0	0	0	0	0	0
SAP30L-AS1	120	285	248	169	59	36	18	9	20	6	31	14	18	9
SAP30L	207	449	451	324	113	64	15	2	27	12	21	18	41	25
SAP30L	207	449	451	324	113	64	15	2	27	12	21	18	41	25
SAP30L	207	449	451	324	113	64	15	2	27	12	21	18	41	25
SAP30L	207	449	451	324	113	64	15	2	27	12	21	18	41	25
HAND1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
MIR3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1303	0	1	0	0	0	0	0	0	0	1	0	0	0	0
LARP1	156	849	383	289	98	231	297	27	118	110	64	58	58	65
FAXDC2	2	4	7	8	0	3	4	0	0	0	0	0	2	3
MIR378H	3	2	0	0	0	0	0	0	0	1	0	0	1	0
CNOT8	191	480	376	283	136	155	351	39	192	101	79	52	84	103
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
CNOT8	185	463	362	273	132	151	334	36	186	101	76	52	84	102
GEMIN5	58	230	105	84	27	20	9	0	22	7	4	4	12	3
GEMIN5	58	230	105	84	27	20	9	0	22	7	4	4	12	3
MRPL22	74	230	153	133	34	20	14	1	11	6	3	5	7	15
MRPL22	74	230	153	133	34	20	14	1	11	6	3	5	7	15
KIF4B	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	11	158	30	12	1	4	1	4	15	4	9	11	5	6
SGCD	11	164	35	12	1	4	1	4	15	4	10	12	5	6
SGCD	11	164	35	12	1	4	1	4	15	4	10	12	5	6
PPP1R2P3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TIMD4	14	25	12	9	7	0	0	0	4	1	3	6	1	0
TIMD4	14	25	12	9	7	0	0	0	4	1	3	6	1	0
HAVCR1	11	23	23	16	11	6	3	0	1	0	4	1	1	4
HAVCR1	11	23	23	16	11	6	3	0	1	0	4	1	1	4
HAVCR1	11	23	23	16	11	6	3	0	1	0	4	1	1	4
HAVCR2	58	94	52	54	17	15	15	0	9	6	6	4	2	8
MED7	93	224	131	107	63	37	79	9	60	32	32	10	19	15
MED7	120	270	151	120	69	38	94	11	70	34	32	10	19	15
FAM71B	0	0	0	0	0	1	4	0	1	2	0	0	1	0
ITK	574	1038	1265	776	264	466	178	19	98	63	179	81	72	187
CYFIP2	686	1473	1730	1164	356	560	265	26	255	123	308	184	300	325
CYFIP2	686	1473	1730	1164	356	560	265	26	255	123	308	184	300	325
CYFIP2	686	1473	1730	1164	356	560	265	26	255	123	308	184	300	325
CYFIP2	588	1225	1538	1030	292	528	197	25	239	108	294	170	282	311
FNDC9	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC102724404	5	26	18	11	5	14	18	1	16	10	15	14	22	24
LOC102724404	5	26	18	11	5	14	18	1	16	10	15	14	22	24
NIPAL4	2	16	5	3	0	3	18	2	1	2	5	1	0	1
NIPAL4	2	16	5	3	0	3	18	2	1	2	5	1	0	1
ADAM19	490	1027	1126	734	219	408	126	20	127	93	257	166	357	252
SOX30	4	9	9	1	2	3	4	0	0	0	0	1	1	0
SOX30	4	9	9	1	2	3	4	0	0	0	0	1	1	0
SOX30	7	14	11	1	2	3	4	0	0	0	1	1	1	1
C5orf52	0	1	1	0	1	0	1	0	0	0	1	0	0	0
THG1L	27	95	41	36	18	5	2	12	1	1	0	0	0	0
THG1L	27	95	41	36	18	5	2	12	1	1	0	0	0	0
THG1L	27	95	41	36	18	5	2	12	1	1	0	0	0	0
THG1L	7	35	13	11	11	4	1	0	0	0	0	0	0	0
LSM11	24	115	55	33	7	12	3	0	6	3	0	0	0	0
CLINT1	146	476	373	260	67	106	113	18	189	81	107	71	147	166
CLINT1	146	476	373	260	67	106	113	18	189	81	107	71	147	166
CLINT1	146	476	373	260	67	106	113	18	189	81	107	71	147	166
LOC101927697	0	5	4	1	3	0	3	1	2	0	4	5	7	0
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
EBF1	82	215	199	138	67	72	66	8	39	21	52	22	19	29
LOC101927740	10	46	22	12	10	3	4	0	0	0	7	2	2	1
RNF145	139	531	430	314	89	102	26	3	37	22	74	44	58	98
RNF145	145	545	431	316	90	103	28	4	44	24	76	45	58	99
RNF145	152	575	446	330	95	107	38	4	57	34	83	46	59	106
RNF145	219	725	559	423	120	152	141	7	81	50	96	55	76	118
RNF145	220	729	565	426	121	152	143	7	84	51	100	56	83	119
LOC105377682	0	7	0	1	0	3	1	0	4	0	0	1	0	0
UBLCP1	121	281	246	183	57	16	13	0	1	6	7	3	13	4
IL12B	0	0	1	2	1	0	1	0	1	1	0	0	0	0
LOC285626	3	12	8	6	1	1	16	3	6	2	0	2	5	2
LOC285627	0	0	0	0	0	0	0	0	3	0	0	0	0	0
LOC101927766	1	3	1	1	1	0	0	0	3	0	4	2	2	2
ADRA1B	0	2	0	1	2	0	2	0	0	1	1	2	1	3
TTC1	160	496	364	303	99	77	125	14	141	38	92	30	82	54
TTC1	160	496	364	303	99	77	125	14	141	38	92	30	82	54
PWWP2A	182	521	406	260	105	76	77	11	80	27	48	25	21	35
PWWP2A	182	521	406	260	105	76	77	11	80	27	48	25	21	35
PWWP2A	156	425	318	205	88	62	77	11	73	25	44	22	20	28
FABP6	3	7	5	1	0	0	1	0	0	0	3	5	2	1
FABP6	1	5	5	0	0	0	1	0	0	0	2	5	1	1
FABP6	1	1	0	0	0	0	0	0	0	0	1	0	0	0
CCNJL	370	988	961	688	204	32	12	1	9	7	44	31	55	97
CCNJL	370	988	961	688	204	32	12	1	9	7	44	31	55	97
CCNJL	392	1028	991	716	213	34	13	1	16	7	44	32	56	100
C1QTNF2	0	0	1	1	1	0	1	0	0	1	0	0	0	0
ZBED8	41	213	114	101	26	25	2	0	6	2	2	9	1	1
ZBED8	41	213	114	101	26	25	2	0	6	2	2	9	1	1
SLU7	151	342	285	210	78	38	53	14	57	21	24	19	19	50
PTTG1	7	80	20	12	2	6	20	1	3	1	6	3	1	8
PTTG1	7	80	20	12	2	6	18	1	3	0	6	2	0	2
PTTG1	7	80	20	12	2	6	18	1	3	0	6	2	0	2
MIR3142HG	25	44	35	28	6	6	37	1	16	15	0	5	8	1
MIR3142	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MIR146A	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP10B	0	5	2	4	1	1	4	1	3	1	2	7	4	4
LOC285629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRB2	0	26	6	4	1	0	3	0	1	1	3	2	0	3
GABRB2	0	26	6	4	1	0	3	0	1	1	3	2	0	3
GABRA6	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GABRA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
GABRA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
GABRA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
GABRA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
GABRA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
LINC01202	0	2	0	0	0	0	0	0	0	0	1	2	0	2
GABRG2	1	2	1	0	1	0	0	0	0	0	1	0	0	1
GABRG2	1	2	1	0	1	0	0	0	0	0	1	0	0	1
GABRG2	1	2	1	0	1	0	0	0	0	0	1	0	0	1
CCNG1	89	318	159	161	42	13	6	2	12	1	5	1	1	1
CCNG1	89	318	159	161	42	13	6	2	12	1	5	1	1	1
NUDCD2	126	377	215	143	59	10	13	0	15	5	11	4	2	11
HMMR	14	274	19	13	13	6	14	4	29	8	2	3	6	5
HMMR	14	274	19	13	13	6	14	4	29	8	2	3	6	5
HMMR	14	274	19	13	13	6	14	4	29	8	2	3	6	5
HMMR	14	274	19	13	13	6	14	4	29	8	2	3	6	5
HMMR-AS1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
MAT2B	366	796	571	346	156	53	119	11	106	45	49	14	5	27
MAT2B	342	720	536	328	139	52	106	11	100	44	49	14	5	27
LOC101927835	0	0	0	1	0	0	0	0	0	0	1	0	0	0
LOC102546299	0	1	1	1	1	0	0	0	0	0	0	0	0	3
CTB-7E3.1	1	0	0	1	0	2	1	0	0	0	1	2	2	3
LOC101927908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENM2	16	56	25	17	7	1	5	1	7	3	19	28	6	7
TENM2	13	42	21	15	4	0	3	0	5	2	11	11	2	3
CTB-178M22.2	0	1	0	2	0	0	0	0	0	0	0	0	0	1
WWC1	4	214	13	6	1	2	1	0	0	1	6	10	0	6
WWC1	4	214	13	6	1	2	1	0	0	1	6	10	0	6
WWC1	4	214	13	6	1	2	1	0	0	1	6	10	0	6
RARS	127	363	246	150	40	20	6	0	0	3	3	7	5	7
FBLL1	0	7	0	1	0	0	0	0	1	0	1	1	7	1
PANK3	93	442	227	172	50	43	87	8	50	23	22	10	2	1
MIR103A1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
MIR103B1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT3	13	258	23	15	8	9	0	0	5	2	7	14	3	8
SLIT3	13	258	23	15	8	9	0	0	5	2	7	14	3	8
LOC101927969	0	0	2	1	1	0	0	0	0	1	0	0	0	0
MIR218-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC728095	0	0	0	0	0	0	0	0	0	0	2	1	1	0
MIR585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPDL1	22	176	37	30	19	5	12	1	16	2	2	3	8	7
DOCK2	1778	3932	4687	3397	1094	1122	463	92	737	404	869	625	1220	1327
FAM196B	10	40	10	9	1	0	0	0	0	0	5	3	1	3
MIR378E	1	0	1	1	2	0	0	0	0	1	0	0	0	0
FOXI1	0	4	1	1	0	2	1	1	8	1	0	2	1	9
FOXI1	0	4	1	1	0	2	1	1	8	1	0	2	1	9
LINC01187	0	0	0	2	0	0	0	0	0	0	0	0	1	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C5orf58	1	0	0	0	0	0	0	0	1	0	0	0	0	0
LCP2	1230	2760	3044	2088	771	535	255	29	166	112	399	201	307	355
LINC01366	22	49	29	15	16	6	27	1	14	3	4	1	1	2
LINC01366	22	49	29	15	16	6	27	1	14	3	4	1	1	2
LINC01366	22	49	29	15	16	6	27	1	14	3	4	1	1	2
KCNIP1	16	83	21	19	8	1	0	0	1	0	11	13	5	4
KCNMB1	3	9	13	10	4	6	2	0	3	1	0	2	2	0
CTD-2270F17.1	2	3	1	0	2	0	0	0	0	0	1	0	0	0
KCNIP1	6	58	2	3	1	1	0	0	1	0	3	1	1	2
KCNIP1	6	58	2	3	1	1	0	0	1	0	3	1	1	2
KCNIP1	6	58	2	3	1	1	0	0	1	0	3	1	1	2
KCNIP1	6	58	2	3	1	1	0	0	1	0	3	1	1	2
LOC105377716	0	0	1	0	1	0	0	0	0	0	1	1	0	1
GABRP	0	0	1	0	0	1	0	1	0	0	0	0	2	1
GABRP	0	0	1	0	0	1	0	1	0	0	0	0	2	1
RANBP17	1	18	14	9	7	5	1	1	3	5	11	19	6	8
TLX3	0	4	2	0	0	0	1	0	0	0	0	0	0	0
MIR3912	0	0	0	0	1	0	0	0	0	0	1	0	0	0
NPM1	107	540	199	145	64	134	343	25	210	96	74	40	46	71
NPM1	111	602	220	159	67	148	352	28	237	112	81	45	57	76
NPM1	111	602	220	159	67	148	352	28	237	112	81	45	57	76
FGF18	1	9	12	1	0	30	166	14	82	45	15	8	1	5
SMIM23	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBXW11	257	880	695	508	125	180	176	13	113	72	83	64	93	76
FBXW11	257	880	695	508	125	180	176	13	113	72	83	64	93	76
FBXW11	257	880	695	508	125	180	176	13	113	72	83	64	93	76
STK10	2163	5165	5359	3794	1074	1299	1147	153	965	537	946	601	1109	1193
EFCAB9	2	4	1	3	0	0	2	1	1	0	1	0	1	1
UBTD2	35	265	112	83	7	40	18	3	16	9	13	13	5	8
LOC100288254	0	5	4	3	1	0	1	0	0	0	1	0	0	1
SH3PXD2B	6	461	12	12	14	5	9	0	3	6	8	5	9	10
SH3PXD2B	6	417	12	11	9	5	7	0	3	6	8	5	9	10
NEURL1B	12	71	20	16	3	2	0	0	1	0	1	3	1	3
NEURL1B	12	71	20	16	3	2	0	0	1	0	1	3	1	3
NEURL1B	12	71	20	16	3	2	0	0	1	0	1	3	1	3
MIR5003	1	2	2	0	0	0	0	0	0	0	0	0	0	1
LOC101928093	1	1	2	2	0	0	0	0	0	0	0	0	0	2
DUSP1	1784	3661	3044	2505	1002	484	1190	115	774	419	464	253	395	482
ERGIC1	777	1842	1904	1405	594	328	271	26	190	183	326	225	410	465
LOC100268168	5	9	3	1	0	1	0	0	2	0	0	0	0	1
LOC100268168	27	45	28	29	6	5	8	2	12	3	0	2	1	2
RPL26L1	146	410	214	202	67	16	36	4	22	20	16	15	22	41
RPL26L1	141	408	210	196	66	16	33	3	21	20	13	14	22	41
RPL26L1	132	372	194	184	62	14	24	2	21	17	9	8	9	39
RPL26L1	132	370	193	183	62	14	22	2	21	17	9	8	9	37
ATP6V0E1	327	786	568	433	173	103	112	9	101	82	33	21	31	38
SNORA74B	4	12	4	3	2	1	0	0	0	1	0	0	1	2
CREBRF	342	822	819	577	207	164	204	23	170	124	130	99	228	270
CREBRF	342	822	819	577	207	164	204	23	170	124	130	99	228	270
CREBRF	524	1306	1337	978	334	238	221	25	214	137	187	122	307	303
BNIP1	30	113	62	51	17	17	31	4	22	7	25	13	44	22
BNIP1	30	113	62	51	17	17	31	4	22	7	25	13	44	22
BNIP1	30	113	62	51	17	17	31	4	22	7	25	13	44	22
BNIP1	30	113	62	51	17	17	31	4	22	7	25	13	44	22
NKX2-5	0	0	0	0	0	0	0	0	1	0	0	0	1	0
NKX2-5	0	0	0	0	0	0	0	0	1	0	0	0	1	0
NKX2-5	0	0	0	0	0	0	0	0	1	0	0	0	1	0
STC2	0	153	0	0	0	2	1	7	1	1	0	0	0	0
MIR8056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC285593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC285593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOD1	34	117	60	51	11	23	19	2	13	8	10	4	2	20
BOD1	34	117	60	51	11	23	19	2	13	8	10	4	2	20
LINC01484	7	5	1	2	0	2	8	0	8	2	3	6	0	0
LINC01485	1	1	0	0	0	0	0	0	0	0	0	0	0	0
CPEB4	401	953	936	710	265	152	239	20	188	92	158	98	173	269
CPEB4	401	953	936	710	265	152	239	20	188	92	158	98	173	269
CPEB4	401	953	936	710	265	152	239	20	188	92	158	98	173	269
CPEB4	287	667	693	496	164	107	108	9	130	42	122	64	111	218
CPEB4	287	667	693	496	164	107	108	9	130	42	122	64	111	218
C5orf47	0	0	1	0	0	0	1	0	0	0	2	4	12	1
HMP19	3	3	3	1	0	0	2	0	0	0	1	5	0	1
LINC01411	8	2	2	1	0	5	6	0	1	1	3	2	3	0
MSX2	1	64	1	0	0	0	0	0	0	0	0	0	0	1
MIR4634	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FLJ16171	1	2	1	0	1	0	1	0	0	0	2	0	2	6
DRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFXN1	101	361	188	172	36	54	40	4	39	13	8	7	15	11
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
SFXN1	131	490	258	204	47	86	46	6	52	15	20	10	21	25
HRH2	309	807	856	660	160	84	6	0	2	4	34	23	14	12
HRH2	19	50	65	49	12	5	0	0	0	1	2	1	0	0
CPLX2	3	7	3	4	0	0	8	0	1	0	1	5	2	2
CPLX2	2	5	1	2	0	0	0	0	0	0	0	2	1	0
THOC3	52	178	106	95	30	28	16	1	14	8	16	5	9	1
LOC100996385	1	3	1	1	0	0	0	0	0	0	4	0	1	1
FAM153B	6	6	6	2	0	11	10	1	4	5	0	0	0	1
LOC100507387	1	1	2	0	0	0	0	0	0	0	1	0	1	0
LOC643201	2	4	5	0	0	0	0	0	0	0	1	0	0	1
SIMC1	48	262	104	71	21	48	18	5	30	21	29	11	5	16
SIMC1	48	262	104	71	21	48	18	5	30	21	29	11	5	16
SIMC1	48	262	104	71	21	48	18	5	30	21	29	11	5	16
SIMC1	48	262	104	71	21	48	18	5	30	21	29	11	5	16
SIMC1	14	100	45	20	4	7	3	0	21	4	6	7	2	5
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
KIAA1191	75	256	141	117	34	27	52	2	25	8	17	10	10	25
ARL10	19	46	38	29	10	6	17	0	0	1	3	1	1	1
ARL10	21	50	44	31	11	6	17	0	0	1	4	1	1	2
MIR1271	1	1	1	1	0	0	0	0	0	0	0	0	1	0
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
NOP16	66	273	91	44	31	42	35	1	20	8	10	4	0	10
HIGD2A	155	440	207	179	78	25	76	6	43	28	11	9	23	18
CLTB	87	288	197	138	42	86	194	22	130	56	87	50	85	95
CLTB	87	288	197	138	42	86	194	22	130	56	87	50	85	95
CLTB	87	288	197	138	42	86	194	22	130	56	87	50	85	95
FAF2	244	779	494	346	125	140	105	9	74	63	86	48	88	104
RNF44	373	958	693	578	171	139	236	14	73	77	62	40	49	89
CDHR2	147	443	350	268	116	89	243	21	115	66	75	46	38	79
CDHR2	38	109	103	65	31	24	19	2	11	9	12	14	4	16
GPRIN1	3	58	10	8	3	2	0	1	0	0	0	2	1	1
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
SNCB	0	27	1	0	0	0	0	0	0	0	0	0	1	0
MIR4281	0	0	1	0	0	0	0	0	0	0	0	0	1	0
EIF4E1B	0	6	1	2	2	1	1	0	0	0	0	1	1	0
TSPAN17	33	137	68	45	22	14	2	0	10	1	0	5	1	0
TSPAN17	33	137	68	45	22	14	2	0	10	1	0	5	1	0
TSPAN17	33	137	68	45	22	14	2	0	10	1	0	5	1	0
LINC01574	0	0	0	2	1	0	0	0	0	0	0	0	0	0
UNC5A	0	40	2	2	2	2	3	0	3	0	3	0	2	0
HK3	101	210	253	145	45	78	17	3	14	16	46	25	38	22
UIMC1	460	1292	1195	928	244	172	28	12	52	48	106	73	112	175
UIMC1	509	1456	1286	1023	263	174	40	14	60	53	110	73	112	176
UIMC1	509	1456	1286	1023	263	174	40	14	60	53	110	73	112	176
UIMC1	509	1456	1286	1023	263	174	40	14	60	53	110	73	112	176
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	135	419	261	221	54	47	43	3	46	7	16	10	31	25
ZNF346	156	544	330	293	67	53	45	4	51	8	19	12	36	31
ZNF346	156	544	330	293	67	53	45	4	51	8	19	12	36	31
ZNF346	156	544	330	293	67	53	45	4	51	8	19	12	36	31
FGFR4	0	82	11	2	4	8	3	0	5	0	3	14	1	2
FGFR4	0	82	11	2	4	8	3	0	5	0	3	14	1	2
FGFR4	0	82	11	2	4	8	3	0	5	0	3	14	1	2
FGFR4	0	19	9	2	3	7	2	0	4	0	1	13	1	1
NSD1	654	1829	1569	1170	415	295	154	26	155	104	242	146	288	288
NSD1	588	1706	1489	1118	397	290	132	25	150	102	240	142	280	280
RAB24	125	394	257	231	82	31	91	4	21	24	13	10	11	13
RAB24	125	394	257	231	82	31	91	4	21	24	13	10	11	13
RAB24	125	394	257	231	82	31	91	4	21	24	13	10	11	13
RAB24	125	394	257	231	82	31	91	4	21	24	13	10	11	13
PRELID1	95	241	254	206	49	31	70	5	27	11	14	7	1	13
PRELID1	95	241	254	206	49	31	70	5	27	11	14	7	1	13
MXD3	197	550	490	364	141	40	26	2	27	6	26	16	12	23
MXD3	120	365	325	249	83	28	13	1	10	2	15	5	9	8
LMAN2	270	683	439	384	180	59	52	5	36	34	13	9	5	5
RGS14	345	801	820	572	170	168	150	13	212	418	164	72	17	95
SLC34A1	4	9	6	6	4	1	11	1	8	1	0	0	0	0
SLC34A1	5	14	6	6	4	2	16	1	13	2	0	0	0	0
PFN3	0	0	1	0	0	0	0	0	0	0	0	1	0	0
F12	14	80	16	12	10	8	35	1	1	10	3	4	6	6
GRK6	430	1049	1040	750	196	413	682	55	252	228	232	100	171	185
GRK6	459	1115	1093	802	212	456	721	58	258	239	248	107	197	202
GRK6	459	1115	1093	802	212	456	721	58	258	239	248	107	197	202
PRR7-AS1	28	117	55	35	10	32	138	10	56	28	25	9	1	7
PRR7-AS1	28	117	55	35	10	32	138	10	56	28	25	9	1	7
PRR7	217	560	446	375	108	565	503	45	133	127	350	162	321	270
PRR7	217	560	446	375	108	565	503	45	133	127	350	162	321	270
PRR7	104	318	221	168	59	245	369	30	97	74	264	131	288	222
DBN1	26	129	27	35	13	6	5	1	2	7	23	11	19	8
DBN1	30	174	38	40	16	7	6	1	2	10	24	13	22	13
PDLIM7	297	907	592	439	221	93	180	12	73	72	123	57	114	99
PDLIM7	297	907	592	439	221	93	180	12	73	72	123	57	114	99
PDLIM7	297	907	592	439	221	93	180	12	73	72	123	57	114	99
PDLIM7	224	744	431	315	166	50	151	10	61	60	63	36	54	77
DOK3	189	533	463	402	137	66	42	6	35	11	49	23	33	44
DOK3	189	533	463	402	137	66	42	6	35	11	49	23	33	44
DOK3	126	345	307	257	102	38	28	4	26	7	39	18	24	34
DOK3	126	345	307	257	102	38	28	4	26	7	39	18	24	34
DOK3	127	365	320	260	103	47	41	6	34	9	39	18	24	34
DDX41	90	217	120	84	31	35	29	3	13	9	20	16	35	27
DDX41	90	217	120	84	31	35	29	3	13	9	20	16	35	27
DDX41	90	217	120	84	31	35	29	3	13	9	20	16	35	27
FAM193B	129	333	281	209	42	70	24	4	21	25	40	19	19	35
FAM193B	129	333	281	209	42	70	24	4	21	25	40	19	19	35
TMED9	142	460	236	208	83	20	54	2	8	10	11	22	33	13
B4GALT7	114	435	305	207	42	62	61	12	59	20	28	17	21	24
LOC202181	54	283	158	98	20	28	12	1	18	5	16	13	6	30
FAM153A	9	7	9	3	3	2	1	0	0	0	0	1	0	0
LOC728554	6	23	12	2	3	9	1	0	1	0	7	3	1	3
PROP1	0	0	1	0	0	0	1	1	0	0	0	0	0	0
FAM153C	4	5	4	5	6	6	5	0	0	2	0	0	0	2
N4BP3	26	90	35	41	7	28	143	5	48	24	36	13	5	10
RMND5B	65	246	211	117	39	52	54	6	21	16	38	8	3	10
RMND5B	65	246	211	117	39	52	54	6	21	16	38	8	3	10
RMND5B	65	246	211	117	39	52	54	6	21	16	38	8	3	10
NHP2	51	165	78	51	25	10	9	0	7	1	4	3	0	3
NHP2	51	165	78	51	25	10	9	0	7	1	4	3	0	3
GMCL1P1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
HNRNPAB	240	612	318	204	94	186	554	28	182	98	74	41	44	40
HNRNPAB	240	612	318	204	94	186	554	28	182	98	74	41	44	40
PHYKPL	229	739	452	340	92	64	33	4	23	16	56	44	39	54
PHYKPL	229	739	452	340	92	64	33	4	23	16	56	44	39	54
PHYKPL	229	739	452	340	92	64	33	4	23	16	56	44	39	54
PHYKPL	229	739	452	340	92	64	33	4	23	16	56	44	39	54
